Order_ID,Order_Date,Customer_Name,Email,Phone,City,State,Product,Category,Qty,Unit_Price,Discount,Payment_Mode,Order_Status,Delivery_Date,Total_Amount,Discount_Amount,Final_Amount,Order_Year,Order_Month,Order_Month_Name,Order_Day,Order_Day_Name,Is_Weekend,Delivery_Days,High_Value_Order,Quantity_Category
ORD1278,2025-05-31,Amit,amit21@gmail.com,9142819354.0,Pune,Maharashtra,Watch,Fashion,2.0,4999.0,0.0,Upi,Delivered,,9998.0,0.0,9998.0,2025,5,May,31,Saturday,True,,True,Low
ORD1281,2025-01-19,Amit,amit29@gmail.com,9979454031.0,Jaipur,Rajasthan,Mouse,Electronics,3.0,1999.0,20.0,Cod,Delivered,,5997.0,1199.4,4797.6,2025,1,January,19,Sunday,True,,False,Medium
ORD1282,2025-03-13,Amit,amit69@gmail.com,9644434191.0,Bengaluru,Karnataka,Mouse,Electronics,3.0,499.0,20.0,Netbanking,Returned,,1497.0,299.4,1197.6,2025,3,March,13,Thursday,False,,False,Medium
ORD1283,2025-04-26,Vikas,vikas32@gmail.com,9297674020.0,Jaipur,Rajasthan,Laptop,Electronics,5.0,1499.0,20.0,Cod,Returned,,7495.0,1499.0,5996.0,2025,4,April,26,Saturday,True,,True,High
ORD1284,2025-05-24,Rohit,rohit53@gmail.com,9226514142.0,Pune,Maharashtra,Chair,Furniture,3.0,4999.0,5.0,Upi,Cancelled,,14997.0,749.85,14247.15,2025,5,May,24,Saturday,True,,True,Medium
ORD1285,2025-05-13,Rahul,rahul62@gmail.com,9780966201.0,Lucknow,Up,Watch,Fashion,1.0,1999.0,0.0,Upi,Cancelled,,1999.0,0.0,1999.0,2025,5,May,13,Tuesday,False,,False,Low
ORD1286,2025-04-03,Sneha,sneha18@gmail.com,Unknown,Mumbai,Maharashtra,Shoes,Fashion,5.0,999.0,0.0,Card,Delivered,2025-06-04,4995.0,0.0,4995.0,2025,4,April,3,Thursday,False,62.0,False,High
ORD1287,2025-03-12,Rohit,rohit24@gmail.com,9535823358.0,Mumbai,Maharashtra,Bottle,Home,3.0,1999.0,15.0,Card,Returned,,5997.0,899.55,5097.45,2025,3,March,12,Wednesday,False,,True,Medium
ORD1289,2025-03-31,Vikas,vikas42@gmail.com,9651366276.0,Jaipur,Rajasthan,Watch,Fashion,5.0,999.0,0.0,Cod,Delivered,,4995.0,0.0,4995.0,2025,3,March,31,Monday,False,,False,High
ORD1290,2025-03-06,Priya,priya70@gmail.com,9708434568.0,Bengaluru,Karnataka,Laptop,Electronics,3.0,9999.0,15.0,Card,Delivered,2025-08-03,29997.0,4499.55,25497.45,2025,3,March,6,Thursday,False,150.0,True,Medium
ORD1291,2025-03-26,Amit,amit94@gmail.com,9934522676.0,Delhi,Delhi,Bottle,Home,2.0,999.0,0.0,Card,Pending,,1998.0,0.0,1998.0,2025,3,March,26,Wednesday,False,,False,Low
ORD1293,2025-03-14,Rahul,rahul10@gmail.com,9168263225.0,Bengaluru,Karnataka,Laptop,Electronics,3.0,1999.0,0.0,Upi,Returned,,5997.0,0.0,5997.0,2025,3,March,14,Friday,False,,True,Medium
ORD1294,2025-06-01,Amit,amit42@gmail.com,9338825871.0,Pune,Maharashtra,Shoes,Fashion,3.0,1999.0,20.0,Wallet,Returned,,5997.0,1199.4,4797.6,2025,6,June,1,Sunday,True,,False,Medium
ORD1295,2025-06-24,Priya,priya27@gmail.com,9733464584.0,Lucknow,Up,Watch,Fashion,3.0,4999.0,5.0,Netbanking,Cancelled,,14997.0,749.85,14247.15,2025,6,June,24,Tuesday,False,,True,Medium
ORD1296,2025-06-25,Sneha,sneha88@gmail.com,9807038611.0,Pune,Maharashtra,Laptop,Electronics,5.0,1999.0,0.0,Wallet,Pending,,9995.0,0.0,9995.0,2025,6,June,25,Wednesday,False,,True,High
ORD1298,2025-02-03,Amit,amit54@gmail.com,9454902491.0,Pune,Maharashtra,Watch,Fashion,3.0,1999.0,0.0,Wallet,Pending,,5997.0,0.0,5997.0,2025,2,February,3,Monday,False,,True,Medium
ORD1299,2025-05-12,Rohit,rohit84@gmail.com,9519363731.0,Mumbai,Maharashtra,Shoes,Fashion,5.0,1999.0,0.0,Upi,Returned,,9995.0,0.0,9995.0,2025,5,May,12,Monday,False,,True,High
ORD1300,2025-02-25,Amit,amit19@gmail.com,9222483704.0,Jaipur,Rajasthan,Bottle,Home,1.0,499.0,5.0,Netbanking,Delivered,,499.0,24.95,474.05,2025,2,February,25,Tuesday,False,,False,Low
ORD1301,2025-04-10,Vikas,vikas52@gmail.com,9555571399.0,Jaipur,Rajasthan,Shoes,Fashion,3.0,1499.0,10.0,Card,Delivered,,4497.0,449.7,4047.3,2025,4,April,10,Thursday,False,,False,Medium
ORD1302,2025-05-20,Amit,amit79@gmail.com,9239911474.0,Bengaluru,Karnataka,Watch,Fashion,2.0,4999.0,0.0,Cod,Returned,,9998.0,0.0,9998.0,2025,5,May,20,Tuesday,False,,True,Low
ORD1303,2025-06-20,Rahul,rahul6@gmail.com,9432269451.0,Jaipur,Rajasthan,Shoes,Fashion,3.0,1999.0,15.0,Wallet,Delivered,,5997.0,899.55,5097.45,2025,6,June,20,Friday,False,,True,Medium
ORD1304,2025-02-17,Priya,priya53@gmail.com,9555193174.0,Pune,Maharashtra,Bottle,Home,3.0,1999.0,0.0,Upi,Pending,,5997.0,0.0,5997.0,2025,2,February,17,Monday,False,,True,Medium
ORD1305,2025-02-09,Vikas,vikas86@gmail.com,9523265367.0,Bengaluru,Karnataka,Chair,Furniture,4.0,1999.0,0.0,Cod,Delivered,2025-12-02,7996.0,0.0,7996.0,2025,2,February,9,Sunday,True,296.0,True,Medium
ORD1307,2025-02-19,Amit,amit22@gmail.com,9261952088.0,Bengaluru,Karnataka,Laptop,Electronics,5.0,9999.0,0.0,Netbanking,Delivered,,49995.0,0.0,49995.0,2025,2,February,19,Wednesday,False,,True,High
ORD1308,2025-02-09,Rahul,rahul41@gmail.com,Unknown,Delhi,Delhi,Chair,Furniture,2.0,1499.0,5.0,Cod,Pending,,2998.0,149.9,2848.1,2025,2,February,9,Sunday,True,,False,Low
ORD1309,2025-04-08,Sneha,sneha88@gmail.com,9392114679.0,Jaipur,Rajasthan,Shoes,Fashion,2.0,1999.0,20.0,Cod,Cancelled,,3998.0,799.6,3198.4,2025,4,April,8,Tuesday,False,,False,Low
ORD1310,2025-03-10,Amit,amit7gmail.com,9303283049.0,Lucknow,Up,Bottle,Home,5.0,2599.0,10.0,Card,Cancelled,,12995.0,1299.5,11695.5,2025,3,March,10,Monday,False,,True,High
ORD1311,2025-06-23,Sneha,sneha18@gmail.com,9199150123.0,Jaipur,Rajasthan,Bottle,Home,4.0,1999.0,15.0,Wallet,Pending,,7996.0,1199.4,6796.6,2025,6,June,23,Monday,False,,True,Medium
ORD1312,2025-02-03,Amit,amit19@gmail.com,9113360501.0,Pune,Maharashtra,Laptop,Electronics,5.0,9999.0,5.0,Cod,Cancelled,,49995.0,2499.75,47495.25,2025,2,February,3,Monday,False,,True,High
ORD1313,2025-03-12,Vikas,vikas2@gmail.com,9296775424.0,Lucknow,Up,Bottle,Home,2.0,499.0,10.0,Wallet,Returned,,998.0,99.8,898.2,2025,3,March,12,Wednesday,False,,False,Low
ORD1314,2025-01-14,Vikas,vikas8@gmail.com,9612657813.0,Pune,Maharashtra,Chair,Furniture,5.0,4999.0,5.0,Cod,Delivered,,24995.0,1249.75,23745.25,2025,1,January,14,Tuesday,False,,True,High
ORD1316,2025-02-14,Amit,amit95@gmail.com,9399340561.0,Jaipur,Rajasthan,Bottle,Home,3.0,1999.0,15.0,Upi,Delivered,,5997.0,899.55,5097.45,2025,2,February,14,Friday,False,,True,Medium
ORD1317,2025-02-11,Sneha,sneha63@gmail.com,9849913603.0,Jaipur,Rajasthan,Shoes,Fashion,4.0,1999.0,0.0,Netbanking,Delivered,,7996.0,0.0,7996.0,2025,2,February,11,Tuesday,False,,True,Medium
ORD1318,2025-02-21,Rahul,rahul73@gmail.com,9771789560.0,Bengaluru,Karnataka,Bottle,Home,2.0,499.0,10.0,Netbanking,Cancelled,,998.0,99.8,898.2,2025,2,February,21,Friday,False,,False,Low
ORD1319,2025-06-10,Rahul,rahul7@gmail.com,9894093725.0,Mumbai,Maharashtra,Mouse,Electronics,5.0,1999.0,0.0,Cod,Cancelled,,9995.0,0.0,9995.0,2025,6,June,10,Tuesday,False,,True,High
ORD1321,2025-06-18,Vikas,vikas53@gmail.com,9910821614.0,Mumbai,Maharashtra,Bottle,Home,3.0,999.0,20.0,Netbanking,Returned,,2997.0,599.4,2397.6,2025,6,June,18,Wednesday,False,,False,Medium
ORD1322,2025-04-16,Vikas,vikas30@gmail.com,9997851784.0,Pune,Maharashtra,Mouse,Electronics,5.0,4999.0,5.0,Card,Returned,,24995.0,1249.75,23745.25,2025,4,April,16,Wednesday,False,,True,High
ORD1323,2025-01-04,Priya,priya11@gmail.com,9838548948.0,Jaipur,Rajasthan,Shoes,Fashion,2.0,9999.0,5.0,Cod,Pending,,19998.0,999.9,18998.1,2025,1,January,4,Saturday,True,,True,Low
ORD1325,2025-05-29,Amit,amit47@gmail.com,9397896952.0,Pune,Maharashtra,Mouse,Electronics,2.0,2599.0,0.0,Card,Pending,,5198.0,0.0,5198.0,2025,5,May,29,Thursday,False,,True,Low
ORD1326,2025-04-14,Priya,priya36@gmail.com,9982539227.0,Bengaluru,Karnataka,Laptop,Electronics,3.0,2599.0,0.0,Upi,Returned,,7797.0,0.0,7797.0,2025,4,April,14,Monday,False,,True,Medium
ORD1327,2025-06-23,Amit,amit42@gmail.com,9292419662.0,Delhi,Delhi,Laptop,Electronics,2.0,1999.0,10.0,Wallet,Pending,,3998.0,399.8,3598.2,2025,6,June,23,Monday,False,,False,Low
ORD1328,2025-05-15,Amit,amit64@gmail.com,9310217232.0,Mumbai,Maharashtra,Chair,Furniture,3.0,1999.0,0.0,Netbanking,Returned,,5997.0,0.0,5997.0,2025,5,May,15,Thursday,False,,True,Medium
ORD1329,2025-05-09,Rahul,rahul90@gmail.com,9706293416.0,Delhi,Delhi,Bottle,Home,5.0,4999.0,20.0,Netbanking,Returned,,24995.0,4999.0,19996.0,2025,5,May,9,Friday,False,,True,High
ORD1330,2025-06-06,Vikas,vikas41@gmail.com,Unknown,Lucknow,Up,Mouse,Electronics,3.0,9999.0,0.0,Upi,Pending,,29997.0,0.0,29997.0,2025,6,June,6,Friday,False,,True,Medium
ORD1331,2025-06-23,Sneha,sneha20@gmail.com,9561744309.0,Pune,Maharashtra,Mouse,Electronics,5.0,4999.0,0.0,Cod,Delivered,,24995.0,0.0,24995.0,2025,6,June,23,Monday,False,,True,High
ORD1332,2025-02-20,Rohit,rohit35@gmail.com,9532206110.0,Bengaluru,Karnataka,Shoes,Fashion,3.0,1999.0,10.0,Netbanking,Cancelled,,5997.0,599.7,5397.3,2025,2,February,20,Thursday,False,,True,Medium
ORD1334,2025-02-27,Rahul,rahul98@gmail.com,9151907626.0,Pune,Maharashtra,Bottle,Home,3.0,1999.0,0.0,Card,Returned,,5997.0,0.0,5997.0,2025,2,February,27,Thursday,False,,True,Medium
ORD1335,2025-04-08,Rohit,rohit34@gmail.com,9113457890.0,Lucknow,Up,Chair,Furniture,3.0,2599.0,0.0,Card,Pending,,7797.0,0.0,7797.0,2025,4,April,8,Tuesday,False,,True,Medium
ORD1336,2025-01-03,Amit,amit37@gmail.com,9206017601.0,Lucknow,Up,Chair,Furniture,3.0,9999.0,15.0,Cod,Pending,,29997.0,4499.55,25497.45,2025,1,January,3,Friday,False,,True,Medium
ORD1337,2025-02-04,Rahul,rahul58@gmail.com,9753076727.0,Jaipur,Rajasthan,Laptop,Electronics,4.0,999.0,0.0,Netbanking,Cancelled,,3996.0,0.0,3996.0,2025,2,February,4,Tuesday,False,,False,Medium
ORD1338,2025-06-13,Neha,neha99@gmail.com,9429636320.0,Lucknow,Up,Laptop,Electronics,5.0,4999.0,0.0,Wallet,Pending,,24995.0,0.0,24995.0,2025,6,June,13,Friday,False,,True,High
ORD1339,2025-02-23,Rahul,rahul24@gmail.com,9301753805.0,Lucknow,Up,Watch,Fashion,3.0,499.0,0.0,Cod,Delivered,,1497.0,0.0,1497.0,2025,2,February,23,Sunday,True,,False,Medium
ORD1340,2025-03-27,Rohit,rohit84@gmail.com,9258772494.0,Mumbai,Maharashtra,Shoes,Fashion,4.0,1499.0,0.0,Card,Delivered,2025-06-04,5996.0,0.0,5996.0,2025,3,March,27,Thursday,False,69.0,True,Medium
ORD1341,2025-05-05,Rahul,rahul93gmail.com,9182121049.0,Jaipur,Rajasthan,Laptop,Electronics,1.0,4999.0,15.0,Card,Pending,,4999.0,749.85,4249.15,2025,5,May,5,Monday,False,,False,Low
ORD1343,2025-02-23,Rahul,rahul12@gmail.com,9783047502.0,Jaipur,Rajasthan,Laptop,Electronics,4.0,2599.0,0.0,Netbanking,Returned,,10396.0,0.0,10396.0,2025,2,February,23,Sunday,True,,True,Medium
ORD1344,2025-04-07,Rahul,rahul9@gmail.com,9970222154.0,Mumbai,Maharashtra,Mouse,Electronics,3.0,499.0,20.0,Wallet,Pending,,1497.0,299.4,1197.6,2025,4,April,7,Monday,False,,False,Medium
ORD1345,2025-06-05,Sneha,sneha27@gmail.com,9536056189.0,Delhi,Delhi,Mouse,Electronics,1.0,499.0,20.0,Netbanking,Returned,,499.0,99.8,399.2,2025,6,June,5,Thursday,False,,False,Low
ORD1346,2025-05-07,Vikas,vikas51@gmail.com,9654467591.0,Lucknow,Up,Chair,Furniture,2.0,9999.0,0.0,Upi,Pending,,19998.0,0.0,19998.0,2025,5,May,7,Wednesday,False,,True,Low
ORD1347,2025-03-29,Sneha,sneha3@gmail.com,9348019295.0,Mumbai,Maharashtra,Shoes,Fashion,1.0,499.0,0.0,Upi,Pending,,499.0,0.0,499.0,2025,3,March,29,Saturday,True,,False,Low
ORD1348,2025-05-07,Rahul,rahul68@gmail.com,9857040338.0,Mumbai,Maharashtra,Mouse,Electronics,2.0,499.0,5.0,Cod,Delivered,2025-09-05,998.0,49.9,948.1,2025,5,May,7,Wednesday,False,121.0,False,Low
ORD1349,2025-03-21,Amit,amit68@gmail.com,9794705508.0,Pune,Maharashtra,Bottle,Home,5.0,999.0,20.0,Upi,Delivered,,4995.0,999.0,3996.0,2025,3,March,21,Friday,False,,False,High
ORD1350,2025-04-10,Rohit,rohit72@gmail.com,9665886128.0,Bengaluru,Karnataka,Laptop,Electronics,5.0,9999.0,5.0,Card,Returned,,49995.0,2499.75,47495.25,2025,4,April,10,Thursday,False,,True,High
ORD1352,2025-04-23,Vikas,vikas87@gmail.com,Unknown,Delhi,Delhi,Chair,Furniture,3.0,4999.0,0.0,Upi,Delivered,,14997.0,0.0,14997.0,2025,4,April,23,Wednesday,False,,True,Medium
ORD1353,2025-02-07,Sneha,sneha65@gmail.com,9559368648.0,Bengaluru,Karnataka,Watch,Fashion,3.0,2599.0,10.0,Netbanking,Pending,,7797.0,779.7,7017.3,2025,2,February,7,Friday,False,,True,Medium
ORD1354,2025-04-03,Rahul,rahul12@gmail.com,9783505215.0,Mumbai,Maharashtra,Mouse,Electronics,1.0,499.0,0.0,Wallet,Returned,,499.0,0.0,499.0,2025,4,April,3,Thursday,False,,False,Low
ORD1355,2025-03-10,Sneha,sneha18@gmail.com,9117422351.0,Mumbai,Maharashtra,Watch,Fashion,4.0,999.0,15.0,Wallet,Pending,,3996.0,599.4,3396.6,2025,3,March,10,Monday,False,,False,Medium
ORD1356,2025-06-03,Vikas,vikas64@gmail.com,9191378164.0,Bengaluru,Karnataka,Laptop,Electronics,4.0,2599.0,0.0,Netbanking,Returned,,10396.0,0.0,10396.0,2025,6,June,3,Tuesday,False,,True,Medium
ORD1357,2025-04-06,Neha,neha91@gmail.com,9732569957.0,Bengaluru,Karnataka,Mouse,Electronics,5.0,2599.0,10.0,Cod,Delivered,,12995.0,1299.5,11695.5,2025,4,April,6,Sunday,True,,True,High
ORD1358,2025-01-15,Vikas,vikas80@gmail.com,9139900666.0,Pune,Maharashtra,Bottle,Home,4.0,9999.0,0.0,Upi,Delivered,,39996.0,0.0,39996.0,2025,1,January,15,Wednesday,False,,True,Medium
ORD1359,2025-06-03,Priya,priya71@gmail.com,9848437643.0,Bengaluru,Karnataka,Shoes,Fashion,5.0,1499.0,20.0,Wallet,Cancelled,,7495.0,1499.0,5996.0,2025,6,June,3,Tuesday,False,,True,High
ORD1361,2025-01-30,Amit,amit73@gmail.com,9645486322.0,Lucknow,Up,Mouse,Electronics,3.0,1999.0,0.0,Netbanking,Pending,,5997.0,0.0,5997.0,2025,1,January,30,Thursday,False,,True,Medium
ORD1362,2025-05-13,Priya,priya84@gmail.com,9419451949.0,Pune,Maharashtra,Bottle,Home,3.0,9999.0,20.0,Upi,Delivered,,29997.0,5999.4,23997.6,2025,5,May,13,Tuesday,False,,True,Medium
ORD1363,2025-04-21,Neha,neha67@gmail.com,9282801738.0,Lucknow,Up,Shoes,Fashion,3.0,1999.0,0.0,Netbanking,Delivered,,5997.0,0.0,5997.0,2025,4,April,21,Monday,False,,True,Medium
ORD1364,2025-05-12,Rahul,rahul80@gmail.com,9356805063.0,Bengaluru,Karnataka,Mouse,Electronics,5.0,499.0,15.0,Cod,Cancelled,,2495.0,374.25,2120.75,2025,5,May,12,Monday,False,,False,High
ORD1366,2025-01-18,Rohit,rohit54@gmail.com,9180294906.0,Mumbai,Maharashtra,Watch,Fashion,3.0,1999.0,10.0,Upi,Cancelled,,5997.0,599.7,5397.3,2025,1,January,18,Saturday,True,,True,Medium
ORD1367,2025-04-04,Amit,amit5@gmail.com,9360955921.0,Lucknow,Up,Bottle,Home,3.0,999.0,10.0,Cod,Pending,,2997.0,299.7,2697.3,2025,4,April,4,Friday,False,,False,Medium
ORD1368,2025-06-20,Neha,neha37@gmail.com,9846729797.0,Lucknow,Up,Bottle,Home,3.0,1999.0,0.0,Wallet,Returned,,5997.0,0.0,5997.0,2025,6,June,20,Friday,False,,True,Medium
ORD1370,2025-05-17,Rahul,rahul24@gmail.com,9244713912.0,Bengaluru,Karnataka,Bottle,Home,5.0,4999.0,15.0,Wallet,Pending,,24995.0,3749.25,21245.75,2025,5,May,17,Saturday,True,,True,High
ORD1371,2025-01-04,Sneha,sneha55@gmail.com,9125679072.0,Jaipur,Rajasthan,Chair,Furniture,2.0,1999.0,0.0,Wallet,Delivered,,3998.0,0.0,3998.0,2025,1,January,4,Saturday,True,,False,Low
ORD1372,2025-02-04,Rahul,rahul15gmail.com,9509340822.0,Delhi,Delhi,Shoes,Fashion,1.0,499.0,0.0,Netbanking,Returned,,499.0,0.0,499.0,2025,2,February,4,Tuesday,False,,False,Low
ORD1373,2025-05-12,Neha,neha77@gmail.com,9898877941.0,Pune,Maharashtra,Bottle,Home,4.0,4999.0,0.0,Wallet,Returned,,19996.0,0.0,19996.0,2025,5,May,12,Monday,False,,True,Medium
ORD1374,2025-04-09,Sneha,sneha22@gmail.com,Unknown,Pune,Maharashtra,Shoes,Fashion,3.0,9999.0,10.0,Upi,Delivered,,29997.0,2999.7,26997.3,2025,4,April,9,Wednesday,False,,True,Medium
ORD1375,2025-04-04,Rahul,rahul19@gmail.com,9691259107.0,Mumbai,Maharashtra,Bottle,Home,1.0,2599.0,0.0,Upi,Delivered,,2599.0,0.0,2599.0,2025,4,April,4,Friday,False,,False,Low
ORD1376,2025-06-01,Sneha,sneha34@gmail.com,9409847018.0,Lucknow,Up,Mouse,Electronics,4.0,999.0,0.0,Cod,Delivered,2025-11-06,3996.0,0.0,3996.0,2025,6,June,1,Sunday,True,158.0,False,Medium
ORD1377,2025-03-18,Sneha,sneha95@gmail.com,9420527618.0,Pune,Maharashtra,Mouse,Electronics,3.0,1499.0,15.0,Card,Pending,,4497.0,674.55,3822.45,2025,3,March,18,Tuesday,False,,False,Medium
ORD1379,2025-01-19,Amit,amit6@gmail.com,9793867955.0,Bengaluru,Karnataka,Watch,Fashion,5.0,1999.0,5.0,Netbanking,Pending,,9995.0,499.75,9495.25,2025,1,January,19,Sunday,True,,True,High
ORD1380,2025-02-23,Rahul,rahul45@gmail.com,9536788264.0,Mumbai,Maharashtra,Laptop,Electronics,4.0,9999.0,0.0,Netbanking,Returned,,39996.0,0.0,39996.0,2025,2,February,23,Sunday,True,,True,Medium
ORD1381,2025-02-06,Neha,neha93@gmail.com,9427460011.0,Bengaluru,Karnataka,Shoes,Fashion,5.0,2599.0,20.0,Card,Pending,,12995.0,2599.0,10396.0,2025,2,February,6,Thursday,False,,True,High
ORD1382,2025-01-25,Rahul,rahul41@gmail.com,9829324614.0,Mumbai,Maharashtra,Chair,Furniture,1.0,1499.0,20.0,Wallet,Pending,,1499.0,299.8,1199.2,2025,1,January,25,Saturday,True,,False,Low
ORD1383,2025-01-31,Sneha,sneha4@gmail.com,9544514226.0,Pune,Maharashtra,Shoes,Fashion,2.0,1999.0,20.0,Netbanking,Cancelled,,3998.0,799.6,3198.4,2025,1,January,31,Friday,False,,False,Low
ORD1384,2025-06-04,Vikas,vikas93@gmail.com,9844862358.0,Mumbai,Maharashtra,Bottle,Home,3.0,999.0,15.0,Card,Delivered,2025-08-06,2997.0,449.55,2547.45,2025,6,June,4,Wednesday,False,63.0,False,Medium
ORD1385,2025-01-25,Sneha,sneha67@gmail.com,9237413851.0,Pune,Maharashtra,Watch,Fashion,3.0,2599.0,10.0,Upi,Returned,,7797.0,779.7,7017.3,2025,1,January,25,Saturday,True,,True,Medium
ORD1386,2025-03-02,Amit,amit9@gmail.com,9363174202.0,Lucknow,Up,Shoes,Fashion,3.0,2599.0,15.0,Upi,Cancelled,,7797.0,1169.55,6627.45,2025,3,March,2,Sunday,True,,True,Medium
ORD1388,2025-05-14,Rahul,rahul15@gmail.com,9666479823.0,Mumbai,Maharashtra,Shoes,Fashion,3.0,1499.0,15.0,Card,Returned,,4497.0,674.55,3822.45,2025,5,May,14,Wednesday,False,,False,Medium
ORD1389,2025-04-08,Vikas,vikas47@gmail.com,9142891755.0,Lucknow,Up,Shoes,Fashion,3.0,4999.0,5.0,Cod,Returned,,14997.0,749.85,14247.15,2025,4,April,8,Tuesday,False,,True,Medium
ORD1390,2025-03-02,Sneha,sneha78@gmail.com,9322453651.0,Delhi,Delhi,Laptop,Electronics,3.0,1999.0,15.0,Netbanking,Delivered,2025-11-03,5997.0,899.55,5097.45,2025,3,March,2,Sunday,True,246.0,True,Medium
ORD1391,2025-05-20,Neha,neha45@gmail.com,9753301285.0,Bengaluru,Karnataka,Bottle,Home,5.0,999.0,20.0,Card,Returned,,4995.0,999.0,3996.0,2025,5,May,20,Tuesday,False,,False,High
ORD1392,2025-06-20,Vikas,vikas1@gmail.com,9619221858.0,Bengaluru,Karnataka,Chair,Furniture,1.0,9999.0,0.0,Cod,Cancelled,,9999.0,0.0,9999.0,2025,6,June,20,Friday,False,,True,Low
ORD1393,2025-01-07,Amit,amit34@gmail.com,9886422749.0,Jaipur,Rajasthan,Watch,Fashion,3.0,1999.0,0.0,Netbanking,Pending,,5997.0,0.0,5997.0,2025,1,January,7,Tuesday,False,,True,Medium
ORD1394,2025-05-29,Rohit,rohit95@gmail.com,9121735342.0,Lucknow,Up,Mouse,Electronics,3.0,1999.0,0.0,Cod,Delivered,,5997.0,0.0,5997.0,2025,5,May,29,Thursday,False,,True,Medium
ORD1395,2025-06-29,Neha,neha45@gmail.com,9291811387.0,Lucknow,Up,Chair,Furniture,1.0,499.0,5.0,Cod,Pending,,499.0,24.95,474.05,2025,6,June,29,Sunday,True,,False,Low
ORD1397,2025-04-14,Neha,neha78@gmail.com,9357537586.0,Delhi,Delhi,Mouse,Electronics,2.0,1999.0,20.0,Wallet,Cancelled,,3998.0,799.6,3198.4,2025,4,April,14,Monday,False,,False,Low
ORD1398,2025-03-02,Neha,neha25@gmail.com,9218737753.0,Bengaluru,Karnataka,Laptop,Electronics,3.0,1999.0,0.0,Netbanking,Cancelled,,5997.0,0.0,5997.0,2025,3,March,2,Sunday,True,,True,Medium
ORD1399,2025-01-06,Neha,neha99@gmail.com,9936830524.0,Pune,Maharashtra,Chair,Furniture,3.0,1499.0,10.0,Upi,Returned,,4497.0,449.7,4047.3,2025,1,January,6,Monday,False,,False,Medium
ORD1401,2025-06-17,Rohit,rohit47@gmail.com,9281394007.0,Delhi,Delhi,Laptop,Electronics,4.0,1999.0,15.0,Cod,Returned,,7996.0,1199.4,6796.6,2025,6,June,17,Tuesday,False,,True,Medium
ORD1402,2025-06-15,Rohit,rohit82@gmail.com,9529644273.0,Jaipur,Rajasthan,Laptop,Electronics,1.0,1499.0,0.0,Cod,Returned,,1499.0,0.0,1499.0,2025,6,June,15,Sunday,True,,False,Low
ORD1403,2025-04-15,Rohit,rohit30gmail.com,9450277671.0,Jaipur,Rajasthan,Chair,Furniture,4.0,1499.0,15.0,Cod,Cancelled,,5996.0,899.4,5096.6,2025,4,April,15,Tuesday,False,,True,Medium
ORD1404,2025-04-11,Sneha,sneha22@gmail.com,9434292317.0,Mumbai,Maharashtra,Laptop,Electronics,4.0,1499.0,5.0,Wallet,Cancelled,,5996.0,299.8,5696.2,2025,4,April,11,Friday,False,,True,Medium
ORD1406,2025-01-24,Neha,neha53@gmail.com,9256072372.0,Bengaluru,Karnataka,Watch,Fashion,5.0,4999.0,10.0,Upi,Delivered,,24995.0,2499.5,22495.5,2025,1,January,24,Friday,False,,True,High
ORD1407,2025-01-17,Rahul,rahul1@gmail.com,9762627881.0,Bengaluru,Karnataka,Chair,Furniture,5.0,1999.0,20.0,Card,Cancelled,,9995.0,1999.0,7996.0,2025,1,January,17,Friday,False,,True,High
ORD1408,2025-02-13,Neha,neha66@gmail.com,9629553838.0,Jaipur,Rajasthan,Mouse,Electronics,5.0,2599.0,20.0,Wallet,Returned,,12995.0,2599.0,10396.0,2025,2,February,13,Thursday,False,,True,High
ORD1409,2025-02-06,Priya,priya1@gmail.com,9526867921.0,Delhi,Delhi,Watch,Fashion,4.0,9999.0,5.0,Wallet,Returned,,39996.0,1999.8,37996.2,2025,2,February,6,Thursday,False,,True,Medium
ORD1410,2025-03-10,Rahul,rahul37@gmail.com,9300174389.0,Bengaluru,Karnataka,Chair,Furniture,3.0,1499.0,0.0,Wallet,Returned,,4497.0,0.0,4497.0,2025,3,March,10,Monday,False,,False,Medium
ORD1411,2025-01-13,Sneha,sneha95@gmail.com,9918096448.0,Mumbai,Maharashtra,Laptop,Electronics,1.0,1999.0,15.0,Cod,Pending,,1999.0,299.85,1699.15,2025,1,January,13,Monday,False,,False,Low
ORD1412,2025-04-24,Vikas,vikas28@gmail.com,9954928448.0,Mumbai,Maharashtra,Watch,Fashion,5.0,1999.0,5.0,Cod,Pending,,9995.0,499.75,9495.25,2025,4,April,24,Thursday,False,,True,High
ORD1413,2025-01-24,Sneha,sneha36@gmail.com,9979933333.0,Pune,Maharashtra,Laptop,Electronics,5.0,1999.0,0.0,Cod,Cancelled,,9995.0,0.0,9995.0,2025,1,January,24,Friday,False,,True,High
ORD1415,2025-05-22,Vikas,vikas88@gmail.com,9567074339.0,Jaipur,Rajasthan,Mouse,Electronics,3.0,1499.0,0.0,Card,Pending,,4497.0,0.0,4497.0,2025,5,May,22,Thursday,False,,False,Medium
ORD1416,2025-03-14,Rahul,rahul73@gmail.com,9442177066.0,Jaipur,Rajasthan,Watch,Fashion,4.0,1999.0,20.0,Cod,Delivered,,7996.0,1599.2,6396.8,2025,3,March,14,Friday,False,,True,Medium
ORD1417,2025-01-04,Rohit,rohit91@gmail.com,9485740696.0,Delhi,Delhi,Mouse,Electronics,4.0,4999.0,0.0,Upi,Pending,,19996.0,0.0,19996.0,2025,1,January,4,Saturday,True,,True,Medium
